47 	1235920.0 1235920.0 1235920.0 1235920.0 1235920.0 1235920.0 1235920.0 1235920.0 0.0
48 	1248070.0 1248070.0 1248070.0 1248070.0 1248070.0 1248070.0 1248070.0 1248070.0 0.0
49 	1276040.0 1276040.0 1276040.0 1276040.0 1276040.0 1276040.0 1276040.0 1276040.0 0.0
50 	1300974.0 1300974.0 1300974.0 1300974.0 1300974.0 1300974.0 1300974.0 1300974.0 0.0
51 	1312195.0 1312195.0 1312195.0 1312195.0 1312195.0 1312195.0 1312195.0 1312195.0 0.0
52 	1344015.0 1344015.0 1344015.0 1344015.0 1344015.0 1344015.0 1344015.0 1344015.0 0.0
53 	1350564.0 1350564.0 1350564.0 1350564.0 1350564.0 1350564.0 1350564.0 1350564.0 0.0
54 	1367987.0 1367987.0 1367987.0 1367987.0 1367987.0 1367987.0 1367987.0 1367987.0 0.0
55 	1333207.0 1333207.0 1333207.0 1333207.0 1333207.0 1333207.0 1333207.0 1333207.0 0.0
56 	1402918.0 1402918.0 1402918.0 1402918.0 1402918.0 1402918.0 1402918.0 1402918.0 0.0
57 	1427772.0 1427772.0 1427772.0 1427772.0 1427772.0 1427772.0 1427772.0 1427772.0 0.0
58 	1436158.0 1436158.0 1436158.0 1436158.0 1436158.0 1436158.0 1436158.0 1436158.0 0.0
59 	1451311.0 1451311.0 1451311.0 1451311.0 1451311.0 1451311.0 1451311.0 1451311.0 0.0
60 	1484848.0 1484848.0 1484848.0 1484848.0 1484848.0 1484848.0 1484848.0 1484848.0 0.0
61 	1495909.0 1495909.0 1495909.0 1495909.0 1495909.0 1495909.0 1495909.0 1495909.0 0.0
62 	1533545.0 1533545.0 1533545.0 1533545.0 1533545.0 1533545.0 1533545.0 1533545.0 0.0
63 	1548386.0 1548386.0 1548386.0 1548386.0 1548386.0 1548386.0 1548386.0 1548386.0 0.0
64 	1557738.0 1557738.0 1557738.0 1557738.0 1557738.0 1557738.0 1557738.0 1557738.0 0.0
65 	1579013.0 1579013.0 1579013.0 1579013.0 1579013.0 1579013.0 1579013.0 1579013.0 0.0
66 	1613327.0 1613327.0 1613327.0 1613327.0 1613327.0 1613327.0 1613327.0 1613327.0 0.0
67 	1621263.0 1621263.0 1621263.0 1621263.0 1621263.0 1621263.0 1621263.0 1621263.0 0.0
68 	1659382.0 1659382.0 1659382.0 1659382.0 1659382.0 1659382.0 1659382.0 1659382.0 0.0
69 	1691047.0 1691047.0 1691047.0 1691047.0 1691047.0 1691047.0 1691047.0 1691047.0 0.0
70 	1714911.0 1714911.0 1714911.0 1714911.0 1714911.0 1714911.0 1714911.0 1714911.0 0.0
71 	1738766.0 1738766.0 1738766.0 1738766.0 1738766.0 1738766.0 1738766.0 1738766.0 0.0
72 	1756733.0 1756733.0 1756733.0 1756733.0 1756733.0 1756733.0 1756733.0 1756733.0 0.0
73 	1798584.0 1798584.0 1798584.0 1798584.0 1798584.0 1798584.0 1798584.0 1798584.0 0.0
74 	1815399.0 1815399.0 1815399.0 1815399.0 1815399.0 1815399.0 1815399.0 1815399.0 0.0
75 	1857769.0 1857769.0 1857769.0 1857769.0 1857769.0 1857769.0 1857769.0 1857769.0 0.0
01 	715472.0 745317.5 775163.0 718456.55 730394.75 745317.5 760240.25 772178.45 29845.5
02 	727232.0 757737.0 788242.0 730282.5 742484.5 757737.0 772989.5 785191.5 30505.0
03 	738317.0 766603.0 794889.0 741145.6 752460.0 766603.0 780746.0 792060.4 28286.0
04 	746585.0 771728.5 796872.0 749099.35 759156.75 771728.5 784300.25 794357.65 25143.5
05 	756868.0 784061.5 811255.0 759587.35 770464.75 784061.5 797658.25 808535.65 27193.5
06 	749356.0 774984.0 800612.0 751918.8 762170.0 774984.0 787798.0 798049.2 25628.0
07 	777001.0 807487.0 837973.0 780049.6 792244.0 807487.0 822730.0 834924.4 30486.0
08 	785656.0 815611.0 845566.0 788651.5 800633.5 815611.0 830588.5 842570.5 29955.0
09 	794575.0 831478.0 868381.0 798265.3 813026.5 831478.0 849929.5 864690.7 36903.0
